,Date,Open,High,Low,Close,Adj Close,Volume,Price Change,Percent Change,Tweet,text,Tweet URL,Positive,Neutral,Negative,Compound,TESLA
288,2019-06-10,42.049999,43.388,41.801998,42.576,42.576,52925000,1.220001,3.0,5672," Norway 
Tesla Owners Online
@Model3Owners
 · Jun 10, 2019
As of March 58.4% of new car sales in Norway are electric. 

What are we doing wrong? https://reuters.com/article/us-norway-autos-idUSKCN1RD2BB…
845
2,560
34.3K",https://twitter.com/elonmusk/status/1138136540096319488,0.0,0.903,0.097,-0.4767,1
289,2019-06-11,43.827999,44.18,42.700001,43.419998,43.419998,58267500,0.792,2.0,5684,"Replying to 
@gandolfs_hat
Storm Watch was active for hundreds of Powerwall customers this weekend as a result of 
@NWS
 Red Flag Fire Warnings in California, and we will continue to activate it whenever there advance awareness of a potential power outage or physical danger
25
44
663",https://twitter.com/elonmusk/status/1138317952145534976,0.05,0.801,0.149,-0.6486,0
290,2019-06-12,44.59,44.675999,41.799999,41.852001,41.852001,75987500,0.495999,1.0,5673," is relativistic side effect of 
1,270
3,450
43.4K",https://twitter.com/elonmusk/status/1138858999309144064,0.0,1.0,0.0,0.0,0
291,2019-06-13,42.076,42.98,41.501999,42.782001,42.782001,40841500,-1.695999,-4.0,5674,"Replying to 
@elonmusk
 and 
@pewdiepie
(muffled titter)
537
10.4K
111.7K",https://twitter.com/elonmusk/status/1139208765691924483,0.0,1.0,0.0,0.0,0
292,2019-06-14,42.25,43.330002,42.080002,42.984001,42.984001,37167000,0.350002,1.0,5698,"Replying to 
@DavidKarIstrom
 and 
@DavidCarlstrom
Thanks Bob! He is a tough critic.
69
47
1,212",https://twitter.com/elonmusk/status/1139622737809293312,0.154,0.639,0.207,0.1511,0
293,2019-06-17,43.096001,45.400002,42.854,45.006001,45.006001,61584000,2.07,5.0,5695,"Replying to 
@Zulujind
I’ve been tweeting strange shit since Ramses II. He was a great pharaoh!
80
119
1,722",https://twitter.com/elonmusk/status/1140470887721816064,0.159,0.62,0.221,-0.1511,0
294,2019-06-18,45.743999,46.948002,44.512001,44.948002,44.948002,63579000,1.548,3.0,5689,"Touched by an 
2,191
26.7K
207.8K",https://twitter.com/elonmusk/status/1141052390759698433,0.0,1.0,0.0,0.0,0
295,2019-06-19,45.021999,45.554001,44.212002,45.285999,45.285999,32875500,-1.394001,-3.0,5722,"Starting next month, Tesla will charge $1000 for color black (same price as silver)
2,310
1,557
37.9K",https://twitter.com/elonmusk/status/1141409584457768960,0.0,1.0,0.0,0.0,1
296,2019-06-20,44.599998,45.380001,43.27,43.924,43.924,59317500,-0.174,0.0,5719,"Stonk tip of the day
3,088
76.2K
414.7K",https://twitter.com/elonmusk/status/1141781922500239361,0.0,1.0,0.0,0.0,0
297,2019-06-21,43.243999,44.436001,43.099998,44.372002,44.372002,41010500,-0.944,-2.0,5727,"Replying to 
@s8n
Swear it works great in hell or yer  back
103
350
12.8K",https://twitter.com/elonmusk/status/1142181516870422528,0.187,0.548,0.265,-0.1779,0
298,2019-06-25,44.877998,45.068001,43.897999,43.952,43.952,30910500,-0.104,0.0,5751,"Ms. Tree caught the Falcon fairing!!
848
1,988
37.6K",https://twitter.com/elonmusk/status/1143434042605539328,0.0,1.0,0.0,0.0,0
299,2019-06-26,44.062,45.445999,43.619999,43.854,43.854,42536000,0.377998,1.0,5763,"Replying to 
@MollyMarsGal
 @bluemoondance74
 and 2 others
Ok, thanks
83
46
1,470",https://twitter.com/elonmusk/status/1143689602458411008,0.209,0.791,0.0,0.4404,0
300,2019-06-27,43.889999,44.580002,43.470001,44.568001,44.568001,31698500,-0.865997,-2.0,5753,"Design & production of The Spirit of St Louis was so incredible
en.m.wikipedia.org
Spirit of St. Louis - Wikipedia
313
329
6,395",https://twitter.com/elonmusk/status/1144331725608296448,0.165,0.835,0.0,0.4482,0
301,2019-06-28,44.198002,45.034,44.16,44.692001,44.692001,34257000,0.453998,1.0,5750,"Thanks for the happy birthday wishes! 
16K
11.8K
227.9K",https://twitter.com/elonmusk/status/1144519004159205376,0.586,0.414,0.0,0.8172,0
302,2019-07-01,46.042,46.619999,45.256001,45.433998,45.433998,41067000,1.585999,4.0,5803,"Yep, order online at http://Tesla.com in 2 mins & car delivered direct to home
Gursel Mutlu
@gursel_mutlu
 · Jun 29, 2019
It feels like an #AmazonPrime service, getting the #Tesla #model3 delivered to your door, in 2 days, for free. Thanks @elonmusk
1,002
1,865
25.5K",https://twitter.com/elonmusk/status/1145805587969478657,0.21,0.79,0.0,0.872,1
303,2019-07-02,45.778,45.830002,44.444,44.91,44.91,46295000,-0.789997,-2.0,5800,"Meme of recursive irony
734
4,563
50.8K",https://twitter.com/elonmusk/status/1146147067015778304,0.0,0.833,0.167,-0.0516,0
304,2019-07-03,47.877998,48.313999,46.902,46.98,46.98,71005500,2.483997,5.0,5804,"Reason for top rating is that active steering & braking safety features of Tesla Autopilot are turned on no cost for all cars
wired.com
Tesla Model 3 Can Survive a Crash—and Avoid One, Too
The Model 3 scores well in European crash testing, a day after Tesla reported a quarterly record for deliveries.
450
1,070
11.6K",https://twitter.com/elonmusk/status/1146546049932070912,0.144,0.748,0.108,0.3182,1
305,2019-07-08,46.248001,46.450001,45.731998,46.068001,46.068001,29402500,-0.639999,-1.0,5825,"Replying to 
@mayemusk
 and 
@SpaceX
Starship Mk 1 & Hopper
121
183
7,225",https://twitter.com/elonmusk/status/1148023767865540608,0.0,1.0,0.0,0.0,0
306,2019-07-09,45.793999,46.200001,45.456001,46.012001,46.012001,30954000,-0.25,-1.0,5856,"Replying to 
@MTimeTraveller
Nice
28
45
1,895",https://twitter.com/elonmusk/status/1148652251986063360,0.318,0.682,0.0,0.4215,0
307,2019-07-10,46.830002,47.787998,46.627998,47.784,47.784,45728500,1.587997,3.0,5854,"The 
@Space_Station
 is moving at ~25 times the speed of sound & orbits the Earth every 90 minutes
Wonder of Science
@wonderofscience
 · Jul 7, 2019
Beautiful Earth.
1,480
9,973
74.7K",https://twitter.com/elonmusk/status/1149100906870296576,0.115,0.885,0.0,0.5994,0
308,2019-07-11,47.627998,48.299999,47.16,47.720001,47.720001,37572000,0.512001,1.0,5853,"It’s Not a Flamethrower, Mr Escobar
apple.news
Pablo Escobar's Bro Considers Suing Elon Musk Over Flamethrower Idea
Elon has responded, and says ... ""It's Not a Flamethrower, Mr. Escobar.""
690
2,834
39K",https://twitter.com/elonmusk/status/1149367284571373569,0.0,0.937,0.063,-0.2732,0
309,2019-07-12,47.950001,49.076,47.942001,49.015999,49.015999,46002500,0.776001,2.0,5852,"Raptor engine mounted on Starhopper. Aiming for hover test Tues.
566
1,683
29.5K",https://twitter.com/elonmusk/status/1149548807765389313,0.0,1.0,0.0,0.0,0
310,2019-07-15,49.599998,50.883999,48.972,50.700001,50.700001,55000500,1.807999,4.0,5911,"Replying to 
@alvin_vista
 @AMaudes
 and 
@PedroCoSilva
We are tiny, simple creatures
84
46
729",https://twitter.com/elonmusk/status/1150872404723245056,0.0,1.0,0.0,0.0,0
311,2019-07-16,49.860001,50.706001,49.585999,50.476002,50.476002,40745000,-0.177998,0.0,5893,"“If you dislike change, you're going to dislike irrelevance even more.” — Gen Shinseki
920
16.4K
89.9K",https://twitter.com/elonmusk/status/1151213020695027712,0.0,0.743,0.257,-0.6369,0
312,2019-07-17,51.133999,51.661999,50.669998,50.972,50.972,48823500,0.955998,2.0,5890," SpaceX has Area 59 
1,903
56.8K
320.7K",https://twitter.com/elonmusk/status/1151295231658041345,0.0,1.0,0.0,0.0,0
313,2019-07-18,51.009998,51.150002,50.377998,50.708,50.708,23793000,-0.511997,-1.0,5897,"Replying to 
@cleantechnica
Exactly. There is no “MSRP”, only “P”.
102
134
3,392",https://twitter.com/elonmusk/status/1151923272583266304,0.0,0.845,0.155,-0.296,0
314,2019-07-19,51.138,51.992001,50.924,51.636002,51.636002,35242000,0.841999,2.0,5934,"Made with rain 
1,330
33.2K
246.1K",https://twitter.com/elonmusk/status/1152303518994223106,0.0,1.0,0.0,0.0,0
315,2019-07-22,51.75,52.43,50.838001,51.136002,51.136002,34212000,0.437999,1.0,5933,"Dance Dance 
1,093
19.3K
129.3K",https://twitter.com/elonmusk/status/1153154257119404038,0.0,1.0,0.0,0.0,0
316,2019-07-23,51.341999,52.096001,50.900002,52.034,52.034,25115500,-0.333999,-1.0,5937,"Replying to 
@NASA
 and 
@NASAKennedy
Exciting modes!
166
232
10.9K",https://twitter.com/elonmusk/status/1153556617264128002,0.28,0.72,0.0,0.5411,0
317,2019-07-25,46.700001,46.900002,45.110001,45.764,45.764,112091500,-6.313999,-12.0,5961,"Dr. Livingstone, I presume?
1,219
5,056
79K",https://twitter.com/elonmusk/status/1154264469163220992,0.0,1.0,0.0,0.0,0
318,2019-07-26,45.383999,46.051998,44.450001,45.608002,45.608002,50138500,-0.848004,-2.0,5965,"Replying to 
@yousuck2020
Thanks!
44
43
1,898",https://twitter.com/elonmusk/status/1154670279680880640,0.347,0.653,0.0,0.4926,0
319,2019-07-29,45.417999,47.188,45.206001,47.153999,47.153999,46366500,1.136002,2.0,6004,"Tesla Megapack now available for utility-scale energy storage
tesla.com
Introducing Megapack: Utility-Scale Energy Storage
Less than two years ago, Tesla built and installed the world’s largest lithium-ion battery in Hornsdale, South Australia, using Tesla Powerpack batteries. Since then, the facility saved nearly $40...
575
1,905
16K",https://twitter.com/elonmusk/status/1155990435279491074,0.14,0.86,0.0,0.7184,1
320,2019-07-30,46.580002,48.672001,46.436001,48.452,48.452,40545000,1.484001,3.0,6009,"Replying to 
@DMC_Ryan
Spooling up production line rapidly. Hoping to manufacture ~1000 solar roofs/week by end of this year.
244
350
2,213",https://twitter.com/elonmusk/status/1156005185656782848,0.118,0.882,0.0,0.4215,0
321,2019-07-31,48.599998,49.335999,47.330002,48.321999,48.321999,45891000,0.663998,1.0,6005,"Replying to 
@rahulsood
 and 
@Tesla
Fixing …
151
97
3,398",https://twitter.com/elonmusk/status/1156716129810731010,0.0,1.0,0.0,0.0,1
322,2019-08-01,48.529999,48.902,46.354,46.77,46.77,41297500,-0.433999,-1.0,6003,"Fates loves irony
1,763
45.6K
252.8K",https://twitter.com/elonmusk/status/1157018003935907845,0.416,0.449,0.135,0.5423,0
323,2019-08-02,46.27,47.254002,45.846001,46.868,46.868,30682500,-1.647998,-3.0,6008,"Replying to 
@SweatrNerdGeoff
 @teslamodel3fan
 and 
@Tesla
Good idea
55
35
773",https://twitter.com/elonmusk/status/1157390854991912960,0.225,0.775,0.0,0.4404,1
324,2019-08-05,45.919998,46.273998,45.155998,45.664001,45.664001,35141500,-0.980004,-2.0,6022,"Just left Starship Texas build site. Very proud of progress SpaceX team has made! Pics are of 9m dome rotation & Starship airframe behind windbreak.
755
3,102
44.4K",https://twitter.com/elonmusk/status/1158309825815699456,0.206,0.794,0.0,0.7749,0
325,2019-08-06,46.375999,46.5,45.150002,46.150002,46.150002,27821000,0.226002,0.0,6029,"Great progress by Starship Cape team. Started several months behind, but catching up fast. This will be a super fun race to orbit, moon & Mars!
249
456
10.3K",https://twitter.com/elonmusk/status/1158590084280549376,0.368,0.632,0.0,0.9387,0
326,2019-08-07,45.299999,46.714001,45.16,46.683998,46.683998,23882500,0.214001,0.0,6018,"Rocket fairing falling from space (higher res)
0:24
2.9M views
1,452
11.3K
95.4K",https://twitter.com/elonmusk/status/1158968745227780096,0.0,0.882,0.118,-0.1531,0
327,2019-08-08,46.889999,47.959999,46.529999,47.66,47.66,26371500,1.245998,3.0,6085,"Replying to 
@Sofiaan
 @IIHS_autosafety
 and 
@atj721
Well said!
15
21
411",https://twitter.com/elonmusk/status/1159344840657608705,0.193,0.807,0.0,0.3382,0
328,2019-08-09,47.209999,47.792,46.762001,47.001999,47.001999,19491000,-0.167999,0.0,6061,"Gas cars are so last-century!
InsideEVs
@InsideEVs
 · Aug 9, 2019
Jay Leno's Garage Returns: Leno Touts Tesla, Says Gar Cars Will Die https://insideevs.com/news/364322/video-interview-jay-leno-tesla-electric-future/amp/… via @insideevs.com
1,571
4,052
49.9K",https://twitter.com/elonmusk/status/1159902588138975233,0.0,0.836,0.164,-0.6476,1
329,2019-08-13,45.762001,47.200001,45.509998,47.0,47.0,24240500,0.046002,0.0,6118,"Replying to 
@C3LT_Games
Roughly
48
24
649",https://twitter.com/elonmusk/status/1161307112376373251,0.0,1.0,0.0,0.0,0
330,2019-08-14,46.242001,46.299999,43.338001,43.924,43.924,47813000,-0.900002,-2.0,6103,"No but srsly don’t do it
1,822
19.4K
180K",https://twitter.com/elonmusk/status/1161525505386012672,0.0,0.833,0.167,-0.1531,0
331,2019-08-15,44.172001,44.312,42.310001,43.127998,43.127998,40798000,-1.987999,-4.0,6114,"Replying to 
@Inelonwetrust__
 @dbabrams
 and 
@BangOlufsen
Coming
132
85
1,579",https://twitter.com/elonmusk/status/1161883581544685569,0.0,1.0,0.0,0.0,0
332,2019-08-16,43.332001,44.448002,43.203999,43.987999,43.987999,25492500,0.136002,0.0,6102,"Nuke Mars!
7,885
30K
225.8K",https://twitter.com/elonmusk/status/1162218267932446724,0.0,1.0,0.0,0.0,0
333,2019-08-19,44.841999,45.566002,44.34,45.366001,45.366001,26548000,1.118,3.0,6133,"Cookie decorating contest with kids
2,693
4,910
83.9K",https://twitter.com/elonmusk/status/1163243011490365440,0.0,1.0,0.0,0.0,0
334,2019-08-20,45.523998,45.818001,44.908001,45.172001,45.172001,20626000,0.251999,1.0,6135,"Might make sense to have thousands of solar reflector satellites  to warm Mars vs artificial suns (tbd)
2,054
3,520
55.6K",https://twitter.com/elonmusk/status/1163874793113866240,0.091,0.909,0.0,0.2263,0
335,2019-08-21,44.402,44.644001,43.52,44.166,44.166,38971500,-1.174,-3.0,6162,"Replying to 
@TeslaTrip
 and 
@arctechinc
We need to complete internal QA testing for safety, which will hopefully be done in about 4 weeks
87
60
810",https://twitter.com/elonmusk/status/1164251773223129088,0.186,0.814,0.0,0.6705,1
336,2019-08-23,43.993999,44.234001,42.200001,42.279999,42.279999,42693000,-0.846001,-2.0,6184,"Replying to 
@MinimalDuck
 @Tesla
 and 
@Teslarati
Ok
129
284
14.9K",https://twitter.com/elonmusk/status/1164930613649891328,0.196,0.804,0.0,0.296,1
337,2019-08-26,42.720001,43.004002,42.307999,43.0,43.0,25259500,-1.229999,-3.0,6171,"Replying to 
@SciGuySpace
Raptor uses dual redundant torch igniters. Better long-term, but more finicky in development.
139
147
2,490",https://twitter.com/elonmusk/status/1166126085903282177,0.098,0.902,0.0,0.2382,0
338,2019-08-27,43.147999,43.759998,42.405998,42.816002,42.816002,27081000,0.755996,2.0,6167,"Congrats SpaceX team!!
1,069
6,039
47.8K",https://twitter.com/elonmusk/status/1166478978980278272,0.443,0.557,0.0,0.6103,0
339,2019-08-28,42.737999,43.450001,42.462002,43.118,43.118,16127500,-0.309997,-1.0,6190,"R2D2’s Dad
826
1,563
35.6K",https://twitter.com/elonmusk/status/1166615223190642688,0.0,1.0,0.0,0.0,0
340,2019-08-29,43.799999,44.68,43.599998,44.341999,44.341999,25897500,1.229999,3.0,6196,"Replying to 
@PatrickMJanson
 Iceland  for sure!
86
64
2,058",https://twitter.com/elonmusk/status/1167152330707357697,0.189,0.574,0.237,-0.1511,0
341,2019-08-30,45.830002,46.487999,44.841999,45.122002,45.122002,46603000,1.807999,4.0,6189,"Haha actually true
1,872
48.5K
311.8K",https://twitter.com/elonmusk/status/1167520720236232709,0.592,0.408,0.0,0.7003,0
342,2019-09-03,44.816002,45.790001,44.632,45.001999,45.001999,26770500,-0.697998,-2.0,6210,"Try Tesla Insurance. Should be ~20% less than avg. Currently only in California, but expanding soon. Critical feedback much appreciated.
tesla.com
Tesla Insurance | Tesla
Get competitive rates in Arizona, California, Illinois, Ohio and Texas in as little as one minute. Insurance based on real-time driving behavior now available in Arizona, Illinois, Ohio and Texas....
1,338
1,339
16.1K",https://twitter.com/elonmusk/status/1168983557299159042,0.101,0.853,0.046,0.5499,1
343,2019-09-04,45.377998,45.692001,43.841999,44.136002,44.136002,28805000,-0.098,0.0,6209,"Replying to 
@nichegamer
Nice
476
1,179
21.7K",https://twitter.com/elonmusk/status/1169180803114270720,0.318,0.682,0.0,0.4215,0
344,2019-09-05,44.5,45.959999,44.169998,45.916,45.916,36976500,0.267998,1.0,6208,"Um 
@Porsche
, this word Turbo does not mean what you think it does
3,097
13.6K
154.4K",https://twitter.com/elonmusk/status/1169695493594574848,0.0,1.0,0.0,0.0,0
345,2019-09-06,45.439999,45.928001,45.034,45.490002,45.490002,20947000,-0.031998,0.0,6212,"Replying to 
@MrRozanov
 and 
@belpartisan
Uh no
91
466
2,469",https://twitter.com/elonmusk/status/1169884144106528769,0.0,0.804,0.196,-0.296,0
346,2019-09-09,46.0,46.751999,45.846001,46.358002,46.358002,24013500,0.823998,2.0,6236,"Why aren’t more people talking about this!?
4,273
14.6K
129.6K",https://twitter.com/elonmusk/status/1170888470052499456,0.0,1.0,0.0,0.0,0
347,2019-09-10,46.16,47.108002,45.787998,47.108002,47.108002,24418500,0.356003,1.0,6245,"Replying to 
@mortchad
 and 
@TheOnion
I’d love to
55
34
1,440",https://twitter.com/elonmusk/status/1171505252530475009,0.296,0.704,0.0,0.6369,0
348,2019-09-11,47.476002,49.633999,47.200001,49.419998,49.419998,50214000,2.525997,5.0,6235,"DMT FTW
2,093
54.5K
303.9K",https://twitter.com/elonmusk/status/1171653682154397697,0.483,0.517,0.0,0.5766,0
349,2019-09-12,49.540001,50.700001,48.880001,49.174,49.174,42906000,1.066002,2.0,6286,"Replying to 
@kalinizaurus
 and 
@wylsacom
Good point
42
34
2,874",https://twitter.com/elonmusk/status/1172032459040444417,0.244,0.756,0.0,0.4404,0
350,2019-09-13,49.391998,49.689999,48.973999,49.040001,49.040001,26565500,-1.010002,-2.0,6279,"Replying to 
@Teslarati
Ahem
220
741
10K",https://twitter.com/elonmusk/status/1172408684476895232,0.0,1.0,0.0,0.0,1
351,2019-09-16,49.200001,49.486,48.234001,48.562,48.562,23640500,-0.203999,0.0,6296,"Replying to 
@Teslarati
Feeling Lucky (Google tribute!) or Hungry are 100% intended for max enjoyment of Tesla owner. If location has destination chargers, that’s a plus, but car should only route there if location is great. This will be hit & miss initially, but should hone towards excellent over time.
146
193
2,696",https://twitter.com/elonmusk/status/1173651756359634945,0.252,0.719,0.029,0.9387,1
352,2019-09-17,48.493999,49.119999,48.074001,48.958,48.958,19327000,-0.366001,-1.0,6323,"Droid Junkyard, Tatooine
1,118
8,186
103.8K",https://twitter.com/elonmusk/status/1173872132880662528,0.0,1.0,0.0,0.0,0
353,2019-09-18,49.0,49.633999,48.473999,48.698002,48.698002,20851000,0.514,1.0,6325,"Told you AI was dangerous!! 
Newsweek
@Newsweek
 · Sep 17, 2019
Massive semen explosion after blaze hits bull artificial insemination facility, firefighters forced to dodge ""projectiles"" https://trib.al/XI3dOhk
1,620
12.9K
100.7K",https://twitter.com/elonmusk/status/1174343207590580224,0.0,0.807,0.193,-0.7707,0
